prime_mover,rowid,CHP_fixed_adj,CHP_variable_adj,age_fixed_adj,age_obs_fixed_adj,age_obs_variable_adj,age_variable_adj,capacity_adj,duct_burners_fixed_adj,fluidized_bed_variable_adj,gas_age_fixed_adj,gas_age_variable_adj,gas_fixed_adj,gas_pollution_fixed_adj,gas_starts_adj,gen_adj,oil_age_fixed_adj,oil_fixed_adj,oil_starts_adj,oil_variable_adj,pollution_fixed_adj,pollution_variable_adj,pulverized_coal_fixed_adj,starts_adj,supercritical_fixed_adj,supercritical_variable_adj,real_opex
GT,8520,0,0,-6408.405005532759,3794.598401219321,5222019.423414991,-8819066.439612858,548.6845075397296,0,0,-6219.382544299435,-8558939.053351127,532.5004967029906,87.78974757100838,261457.74388116843,755084.1624712293,-189.02246123332338,16.184010836738853,7946.349320838777,22271.97979924629,90.4578957414621,124485.60786073575,0,269404.09320200724,0,0,6767930.607814726
GT,8521,0,0,-5738.890859352076,3179.145985493242,3520298.760036275,-6354728.744243624,537.3359885244824,0,0,-5619.097139570903,-6222080.012436371,526.1196266149776,85.65720015075027,202556.0562467664,594997.2800107587,-119.79371978117379,11.216361909504796,4318.299335159346,12419.984833134922,87.48332886453194,96871.12687839549,0,206874.35558192575,0,0,7282710.939102563
GT,8522,0,0,-5193.81093439486,2637.33465811603,2497396.1294808295,-4918224.270437761,536.6498517419943,0,0,-5083.023446143138,-4813315.231494483,525.2027486617815,83.7242994304561,226362.38467322785,508174.8948706813,-110.78748825172174,11.447103080212816,4933.701427571724,10839.713055874852,85.5491198228494,81009.83319223352,0,231296.08610079956,0,0,4276553.260545611
GT,8523,0,0,-4859.288216526615,2192.067755434373,2519460.0997454287,-5585038.484486053,559.8970263443389,0,0,-4626.458097038342,-5317434.440489053,533.0698685928149,82.9523311837839,292122.2879888626,643519.4415608516,-232.83011948827254,26.827157751523938,14701.282447835118,30833.87973614322,87.12697208104288,100139.66458182017,0,306823.5704366977,0,0,4045660.321819984
GT,8524,0,0,-4316.4637110586345,1638.8906087744028,2349727.880923011,-6188646.804469561,562.0702299106579,0,0,-4306.241921925413,-6173991.510949265,560.7391951208858,85.70506830873528,340929.43063349853,805857.3788799341,-10.221789133220923,1.3310347897720816,809.2691521814256,1908.3455230394063,85.90850767693235,123169.67015140374,0,341738.69978568,0,0,4664775.882027328
GT,8525,0,0,-3575.7596720709316,1025.8466238984456,1191768.771588484,-4154109.0184466825,535.2721133984389,0,0,-3573.3961159402097,-4151363.176796606,534.918301676944,80.76217495906802,232689.46122947065,621847.9197467054,-2.3635561307224022,0.3538117214949453,153.90809885030117,411.03782073896116,80.81559359152902,93886.8427852869,0,232843.36932832093,0,0,5016863.616892911
GT,8526,0,0,-9335.61910728075,7134.126557891518,5602720.6403388595,-7331642.554735157,598.7453412844387,0,0,-8986.826587744252,-7057721.559285296,576.3753309243899,103.28580133070837,295680.54476421204,470219.1438152042,-348.79251953649816,22.370010360048795,11475.81531470503,17568.081775925417,107.29448165036797,84262.73378512115,0,307156.36007891706,0,0,3545392.373009685
GT,8527,0,0,-8376.310015843857,6265.770291205066,1453262.4046654939,-1942774.1315278467,574.008677918899,0,0,-7865.431759975262,-1824282.688639008,538.9994015580714,93.63253956677704,88395.90185552371,133133.7078766169,-510.8782558685954,35.009276360827556,5741.521323175719,8119.937818523191,99.71419280161138,23127.385919900746,0,94137.42317869944,0,0,4196212.0403353805
GT,8528,0,0,-7764.6413321107075,5664.394480768625,858237.5420714372,-1176455.2618222188,571.2092998621591,0,0,-7753.814107010893,-1174814.780904326,570.412790222604,97.08049911526074,65597.47087559947,86546.4556161216,-10.827225099814026,0.7965096395551817,91.5986085488459,120.68270979518464,97.21605980864554,14729.636592810219,0,65689.0694841483,0,0,3451529.891804664
GT,8529,0,0,-6938.322603903795,4912.228999152003,1271496.3677494666,-1795936.6289032223,551.0416590725642,0,0,-6906.038031655302,-1787579.9915486951,548.477617982251,91.9997028875693,95435.10552891168,142633.30722373855,-32.28457224849468,2.564041090313253,446.14314971450597,663.6842324851885,92.42978610476263,23924.808335351216,0,95881.24867862617,0,0,4009527.959859545
GT,8530,0,0,-6492.6778852594,4433.273184853655,1796751.3706093587,-2631402.894168813,560.1013596567961,0,0,-4496.395973903272,-1822334.2645598308,387.8888715943049,64.02451460331845,92705.44031103887,227002.22695090566,-1996.2819113561286,172.21248806249127,41158.78464693541,69795.61399903742,92.44972028532817,37468.7402983939,0,133864.22495797428,0,0,4916570.479297614
GT,8531,0,0,-5764.469109187253,3763.5496708762057,3128640.098133713,-4792005.095353925,544.1949791320404,0,0,-5476.157267966647,-4552331.365473393,516.9768861134643,85.23047511307998,240394.25204276087,452389.4678714722,-288.31184122060586,27.21809301857621,12656.413253637938,22626.409815079023,89.7177376231801,74582.3852449306,0,253050.6652963988,0,0,4043456.021314927
GT,8532,0,0,-5112.667241425255,3153.1331019181953,2397204.898771038,-3886962.7639489355,532.93931766572,0,0,-4809.325016047217,-3656343.4259203672,501.3192276073836,81.6194630389839,217071.2255539971,405173.10933647456,-303.34222537803834,31.620090058336377,13691.49899525965,24039.52904535265,86.76750969205769,65965.97497309218,0,230762.72454925673,0,0,4633484.360068664
GT,8533,0,0,-4572.787029116696,2615.7550641863836,1423333.4976153527,-2488230.280088266,532.2587950941931,0,0,-4334.293349741121,-2358456.6451357985,504.49884091007164,80.42382132671148,198772.54331856823,289622.5961025112,-238.49367937557517,27.759954184121476,10937.421948543863,15105.26471820765,84.84912702476647,46169.69164707883,0,209709.9652671121,0,0,5672748.1432849215
GT,8534,0,0,-4215.940268227948,2174.131490924682,2461893.2317476594,-4773949.899133475,555.3157531889791,0,0,-4037.2822214990283,-4571645.191310989,531.7832500057111,82.75211725793139,530719.6835056997,628815.736290792,-178.6580467289198,23.532503183268,23485.438176901465,26647.197078373374,86.41406874431897,97851.58434871583,0,554205.1216826012,0,0,4458711.7960436735
GT,8535,0,0,-3675.214557101128,1625.480633015875,1656617.3195866288,-3745614.659950961,557.4711748441769,0,0,-3667.0166856847177,-3737259.7552561127,556.2276890724693,85.01551612936345,443313.4681907581,568149.7427033016,-8.197871416410123,1.2434857717075312,991.0581600509023,1267.305204521697,85.2055742418201,86837.7187321093,0,444304.52635080897,0,0,7262625.253215917
GT,8536,0,0,-2969.460475338616,1017.452788285016,756542.3994352866,-2207987.219561889,530.8923298872887,0,0,-2966.9497413624194,-2206120.325364373,530.4434505634451,80.08656018310839,239229.9962041138,394753.0162767692,-2.510733976196621,0.4488793238435689,202.44457505344957,333.7710060138659,80.15433215945339,59599.96520257104,0,239432.44077916723,0,0,4481959.854315558
GT,8537,0,0,-13414.952397963454,12964.12384823773,2223158.888067109,-2300469.4343909463,814.5787434317618,0,0,-11827.586177853993,-2028259.1900146133,718.191164662635,2289.7421643101197,86182.93975951619,139688.41972587505,-1587.366220109462,96.38757876912696,11566.509452295235,16529.069372395872,2597.0457264851098,445355.6103860355,0,97749.44921181141,0,0,2170400.6061757603
GT,8538,0,0,-11411.445053916164,10974.977377471154,3749164.2775830096,-3898266.0902397153,788.6308257173597,0,0,-10944.39459377665,-3738716.8865595115,756.3535472227228,2257.9369883049935,152783.41653899002,269404.33845901914,-467.05046013951556,32.27727849463691,6520.010255916657,11026.247740437228,2354.2941234866453,804250.8993976222,0,159303.42679490667,0,0,2261197.030999336
GT,8539,0,0,-10751.187750204012,10309.378142447087,3978762.3839393444,-4149272.7119065165,798.282884572567,0,0,-9173.605641579521,-3540426.6433422943,681.1463573736132,2040.6817772038494,168924.29662865607,308086.27533047396,-1577.58210862449,117.13652719895376,29049.858745340534,45207.22799812435,2391.6171876515245,923011.6862074865,0,197974.15537399662,0,0,3099679.699172326
GT,8540,0,0,-10345.534767013367,9886.321521493745,6478448.338202371,-6779368.076736994,829.72861574577,0,0,-9350.654799997781,-6127429.08658678,749.9376337950761,2210.518522022276,284976.3008421289,543716.2811416398,-994.8799670155865,79.79098195069392,30320.573141263692,52286.56111357236,2445.7106707344055,1602659.8159988986,0,315296.8739833926,0,0,2164364.3374515413
GT,8542,0,0,-8287.692155369077,7849.597930037841,3441840.074375189,-3633932.7489983505,791.5697526080402,0,0,-8245.668831953062,-3615506.6385299163,787.5560427480965,2204.7430635079327,184288.1140030546,347082.2990517774,-42.02332341601445,4.013709859943615,939.208107226806,1759.9051016364815,2215.9793419342473,971648.0475860607,0,185227.3221102814,0,0,2344348.324842621
GT,8543,0,0,-7229.8894002005945,6807.262932433192,5901978.97763563,-6268401.2170751225,763.6218630439876,0,0,-7193.235892244679,-6236622.184068815,759.7505147448537,2096.1979376423405,287945.4450882996,662069.3555225474,-36.653507955913334,3.871348299133814,1467.2410053717156,3356.505618099609,2106.8792233579084,1826689.6707383352,0,289412.6860936713,0,0,3461708.4017361575
GT,8544,0,0,-6573.1109951296785,6143.536106686809,4027216.361813534,-4308811.682377919,776.176604277882,0,0,-5899.1688316596865,-3867028.5040080156,696.5950879594424,1891.2683449997705,230572.97411457542,508799.99175108725,-673.9421634699911,79.58151631843955,26341.48190140349,52167.34777007617,2107.333610548859,1381401.2400716238,0,256914.45601597894,0,0,5834608.929717421
GT,8545,0,0,-5632.822785784444,5215.44744215903,6762864.414575998,-7304074.5197932115,754.1338789582685,0,0,-5500.890655441818,-7132998.285332302,736.4705344863623,1997.1603264397195,377072.9136570175,977884.4922501518,-131.9321303426257,17.663344471906065,9043.632369615905,22904.037495582674,2045.0597727307133,2651826.543372479,0,386116.54602663347,0,0,4617012.741081512
GT,8546,0,0,-4778.287796794577,4369.545086237058,4266143.874026246,-4665214.069271564,738.5360216326171,0,0,-4710.628020327543,-4599155.398358204,728.0784719282991,1949.8056865266956,346565.35263787035,721059.2549690359,-67.65977646703371,10.457549704317962,4977.79365925535,10210.081536616206,1977.81117036776,1931008.112268129,0,351543.1462971257,0,0,3139869.0225347592
GT,8547,0,0,-4033.0787578383165,3624.8579803250714,2707401.5444061686,-3012301.0934359306,737.5929678628034,0,0,-3938.500843684594,-2941660.9767096085,720.2960072568796,1888.7275302733215,293160.47495355003,550907.1944815337,-94.57791415372249,17.29696060592384,7039.862966611004,12919.07658512217,1934.0828360883245,1444563.8659105222,0,300200.337920161,0,0,3804920.4232556154
GT,8548,0,0,-3438.7699072654486,3012.8653837111824,4191457.3246429753,-4783969.902370953,769.5448121681884,0,0,-3275.8955010737996,-4557381.244769546,733.0959779339057,1876.4589517983775,441323.77871621127,1070580.2712068858,-162.87440619164914,36.44883423428265,21942.198209038157,50707.12221393651,1969.7547047969038,2740295.942131077,0,463265.97692524944,0,0,3296796.30796201
GT,8549,0,0,-2680.1142863094497,2252.5566422956194,972778.7986318573,-1157421.885282842,772.531749857723,0,0,-2633.6211772458328,-1137343.584062646,759.1303053429442,1908.515503143019,183709.53389299248,333622.0246012074,-46.493109063617,13.401444514778772,3243.149572576463,5787.486472141328,1942.2078276898724,838752.9804303105,0,186952.68346556896,0,0,4022076.8209847566
GT,8550,0,0,-1817.1372842841902,1409.9645298273,1439408.9060398384,-1855084.6742336715,735.6993493134593,0,0,-1811.9833300537348,-1849823.089659237,733.6126821108594,1821.8857999441868,383679.43274397944,751063.0041872158,-5.153954230455153,2.086667202599865,1091.3269469597294,2130.2432024523155,1827.0679204804449,1865222.6925179197,0,384770.7596909392,0,0,2530397.285714286
GT,8551,0,0,-7148.087060962317,6560.159055734755,2051069.5615770358,-2234888.4637828902,412.1964725799277,0,0,-6705.977320893604,-2096660.4386652722,386.70208872654763,1232.8863416189504,33643.081719209644,128875.47864545199,-442.1097400687137,25.49438385338004,2218.011395244064,7970.958366797123,1314.1677170165617,410881.71495225374,0,35861.09311445371,0,0,1832048.8613054217
GT,8554,0,0,-18641.1177449399,12506.792286227028,12806632.997205626,-19088024.183470406,1049.65668256995,0,0,-17425.02115162959,-17842772.611104567,981.1798919995337,3586.4505901756734,575952.5966037262,1074821.3929754952,-1216.0965933103134,68.47679057041634,40195.87606483439,70118.46887611403,3836.7498757165986,3928732.998507308,0,616148.4726685606,0,0,3168843.536279184
GT,8555,0,0,-16865.37331953037,10984.482390297626,5143236.189948063,-7896830.7592364205,1006.2909939945341,0,0,-16777.07104679699,-7855485.211158696,1001.0223420579686,3547.0169553648384,328335.3281950137,471173.0670625859,-88.30227273337772,5.268651936565696,1728.1178351935487,2466.9274663610636,3565.685867102107,1669552.004550029,0,330063.4460302072,0,0,2968954.473749692
GT,8556,0,0,-15782.424710942332,9930.21424884305,6702911.307404771,-10653163.204969622,1001.3834219740268,0,0,-15763.467619569277,-10640367.136432152,1000.1806082506915,3472.179347103639,390070.43721776974,675935.492829816,-18.95709137305889,1.2028137233353267,469.09735210077736,811.9012847870149,3476.3549779188393,2346545.452708625,0,390539.53456987045,0,0,3583840.6389588085
GT,8557,0,0,-14257.184623802712,8611.597685608254,7815181.6934848875,-12938654.630694952,966.0276580676951,0,0,-13736.10469090654,-12465765.104141917,930.7207134973512,3184.4018560921654,441161.6181977445,876687.6884353057,-521.079932896173,35.3069445703439,16735.491726343007,32041.69504111568,3305.202326300102,2999531.2898711828,0,457897.1099240875,0,0,5272640.087934481
GT,8558,0,0,-13510.34955326578,7771.94326749536,6749939.258864483,-11733749.940246249,981.9101620382844,0,0,-11903.49421232471,-10338194.726340322,865.1265376046633,2912.725666008897,416125.86458784307,852789.8008648399,-1606.855340941072,116.78362443362106,56172.92335257173,101426.67595809941,3305.9151538717624,2871190.089217587,0,472298.7879404148,0,0,4669634.9251201395
GT,8559,0,0,-12173.295848242742,6597.855197912027,3412225.8944890103,-6295687.624031923,954.0247866339541,0,0,-11329.318034306167,-5859205.939499051,887.8819963902698,2985.7951408134754,360480.09053444955,493394.89626370196,-843.9778139365757,66.1427902436843,26853.97283893583,34207.198374811014,3208.222020187467,1659202.5626779275,0,387334.0633733854,0,0,3965012.6038053804
GT,8560,0,0,-10987.860785110423,5527.737759697483,4899700.040583933,-9739467.441321328,934.2925574870458,0,0,-10683.837412599165,-9469985.89292143,908.4415952484007,3016.87528132639,396080.5355283027,828142.2673869883,-304.023372511256,25.850962238645042,11271.019536049238,22913.88742304495,3102.724640695437,2750206.451321993,0,407351.55506435194,0,0,4269290.979554749
GT,8561,0,0,-10038.814577772464,4585.663710049788,3031747.9791673045,-6637023.0644467585,933.0995376577633,0,0,-9176.946978640173,-6067211.251545476,852.989654957749,2773.6347510788537,282339.57579101494,616905.8213876645,-861.8675991322893,80.1098827000143,26516.371173704734,52963.53817983333,3034.125078564263,2005969.7258912534,0,308855.9469647197,0,0,4040479.2727464726
GT,8562,0,0,-9500.832521624454,3811.456208309328,3084841.050865072,-7689595.938740068,973.5205455139733,0,0,-8839.56306546058,-7154390.743515643,905.7623358801176,2875.0121996535872,341472.40062680433,787928.806873054,-661.2694561638745,67.75820963385569,25544.845031963596,54840.799733169966,3090.085924412445,2500992.6362386863,0,367017.24565876793,0,0,4457375.060105848
GT,8563,0,0,-8561.07910281552,2849.619848687229,2158721.933351004,-6485422.692754851,977.2992016272399,0,0,-8363.32118840314,-6335611.710938304,954.7239340062312,2976.489641543369,358976.19918634294,740350.4095365768,-197.75791441237803,22.57526762100866,8488.300625499256,17101.833912053542,3046.871296213989,2308149.242526091,0,367464.4998118422,0,0,5971022.537486405
GT,8564,0,0,-7222.8410900174795,1783.6900678538138,2366715.896901197,-9583734.941745803,930.7039961194365,0,0,-7125.027357612883,-9453949.325068718,918.1001425264046,2827.4281521730186,548105.7850882636,1234918.544775946,-97.81373240459642,12.60385359303188,7524.500595040033,16723.612021193683,2866.243624281259,3803118.3063884843,0,555630.2856833036,0,0,5927080.166457286
GT,8565,0,0,6.784503989169578,6488.794943661314,313614.3280896606,327.9064415594663,407.7124295840865,0,0,6.784503989169578,327.9064415594663,407.7124295840865,2677.314517443242,24462.74577504519,19705.424623214956,0,0,0,0,2677.314517443242,129399.09501884884,0,24462.74577504519,0,0,2888188.7666529603
GT,8566,0,0,412.0043537314315,6048.863727282209,351476.0983026767,23939.981005044603,405.53367775143664,0,0,412.0043537314315,23939.981005044603,405.53367775143664,2589.2597002534912,22709.88595408045,23563.995026624936,0,0,0,0,2589.2597002534912,150451.87624789687,0,22709.88595408045,0,0,2951260.44565648
GT,8567,0,0,816.145550914385,5635.908604567294,38339.13282907966,5551.9553065519185,404.9804481247696,0,0,816.145550914385,5551.9553065519185,404.9804481247696,2490.1180962115864,4049.8044812476965,2754.9416222351656,0,0,0,0,2490.1180962115864,16939.410332769363,0,4049.8044812476965,0,0,2027741.4421565
GT,8568,0,0,1154.154526214138,4939.89294507248,0,0,382.50920037899584,0,0,0,0,0,0,0,0,0,0,0,0,2360.345896833617,0,0,0,0,0,1607542.3009061469
GT,8569,0,0,1454.3718832910554,4314.308317426142,155143.38566346344,52299.502350386814,362.08665278949866,0,0,1454.3718832910554,52299.502350386814,362.08665278949866,2198.2670186485548,18104.33263947493,13020.708091355704,0,0,0,0,2198.2670186485548,79050.1194566754,0,18104.33263947493,0,0,1658851.790292961
GT,8570,0,0,1816.7554232989653,3953.654933043756,258082.52980840515,118592.25036798319,362.1952506381319,0,0,1816.7554232989653,118592.25036798319,362.1952506381319,2131.6404863091793,23180.49604084044,23643.000755585646,0,0,0,0,2131.6404863091793,139146.98643797994,0,23180.49604084044,0,0,1565054.9170882998
GT,8571,0,0,2253.793848961644,3715.4992447243694,272334.3874267458,165195.9876225651,374.6786579612303,0,0,2253.793848961644,165195.9876225651,374.6786579612303,2160.4011044694544,21731.362161751356,27462.7650490389,0,0,0,0,2160.4011044694544,158350.59372361682,0,21731.362161751356,0,0,1413437.2074244444
GT,8572,0,0,2536.298657084492,3221.981037047442,0,0,361.43383715650435,0,0,0,0,0,0,0,0,0,0,0,0,2053.9459584209417,0,0,0,0,0,1173690.5359240049
CC,8573,0,0,343.550110377232,2092.125473603958,1766814.1946046215,290130.4052891532,175.58566848204174,0,0,342.36349551683594,289128.30096733884,174.97919927362094,10231.746040731734,22047.379108476238,148283.29149341406,1.1866148603960718,0.6064692084208307,76.41512026102468,512.1673721522652,10267.208764003099,8670727.646158194,0,22123.79422873726,0,0,4669813.032555856
GT,8575,0,0,-5499.253425478168,3064.189544958699,1967788.3330994428,-3531559.184782396,257.1680218970967,0,0,-5499.253425478168,-3531559.184782396,257.1680218970967,24075.220951933312,426641.7483272834,165150.43397623426,-0,0,0,0,24075.220951933312,15460838.244797347,0,426641.7483272834,0,0,323375.701573792
GT,8576,0,0,-5265.437135800894,2819.6079899729552,578281.8332511055,-1079904.245763113,258.30494565779327,0,0,-5265.437135800894,-1079904.245763113,258.30494565779327,23441.711667219257,247197.83299450815,52976.53363304898,-0,0,0,0,23441.711667219257,4807730.736212521,0,247197.83299450815,0,0,676525.5691673263
GT,8577,0,0,-5101.14695973892,2609.482487745539,738448.0789624115,-1443555.260713242,263.14563187439484,0,0,-5101.14695973892,-1443555.260713242,263.14563187439484,23396.82837015689,265513.9425612644,74466.63744920508,-0,0,0,0,23396.82837015689,6620984.446108453,0,265513.9425612644,0,0,676019.087344791
GT,8578,0,0,-4834.0324085977345,2344.133918573963,543619.411352841,-1121042.5443701206,262.9591258474017,0,0,-4834.0324085977345,-1121042.5443701206,262.9591258474017,23042.725215277555,241396.47752791477,60981.87653459004,-0,0,0,0,23042.725215277555,5343753.0246202145,0,241396.47752791477,0,0,905455.6949185116
GT,8579,0,0,-4670.835683667953,2126.696028105846,446088.94369224494,-979739.5249490634,268.68755595491535,0,0,-4670.835683667953,-979739.5249490634,268.68755595491535,23168.85683681621,224622.79677830925,56359.04070688082,-0,0,0,0,23168.85683681621,4859825.163682393,0,224622.79677830925,0,0,271553.8358961653
GT,8580,0,0,-4481.626834886504,1891.662138181936,619059.2893626086,-1466642.8362623395,273.527155966331,0,0,-4481.626834886504,-1466642.8362623395,273.527155966331,23558.2112286366,251097.92917709186,89513.6205224437,-0,0,0,0,23558.2112286366,7709584.7125589345,0,251097.92917709186,0,0,347114.910470557
GT,8581,0,0,-4360.925558729031,1677.0203223049034,402904.7322264291,-1047713.9251862084,283.4482520693503,0,0,-4360.925558729031,-1047713.9251862084,283.4482520693503,24108.55790831535,203232.39673372416,68098.54393600335,-0,0,0,0,24108.55790831535,5792089.659989897,0,203232.39673372416,0,0,370381.1679701009
GT,8582,0,0,-4123.817748291434,1409.0224701132017,272925.0319613404,-798775.8283689824,286.71056111913475,0,0,-4123.817748291434,-798775.8283689824,286.71056111913475,23877.35965838277,169445.94162140865,55535.302464556866,-0,0,0,0,23877.35965838277,4625000.158722082,0,169445.94162140865,0,0,303284.6379365208
ST,8586,0,0,-13221.358337653719,12250.339245102674,82077086.0438083,-88582899.149462,769.7292979999573,0,0,-14.41541782470675,-96583.07949544358,0.8392457990482621,19.760375227208854,5.035474794289573,5157174.553156887,-0,0,0,0,18123.581636159655,121427720.45825027,769.7292979999573,4618.375787999744,0,0,33777427.91274529
ST,8587,0,0,-13199.987781083586,12170.65275914556,87300902.4928524,-94684391.13237207,815.9564831640813,0,0,-27.289866743966464,-195752.03095558617,1.6869215383921643,38.61927697849121,18.556136922313808,5852910.175388094,-0,0,0,0,18679.973376677368,133992692.63523698,815.9564831640813,8975.521314804895,0,0,33830266.71409121
ST,8588,0,0,-11440.4915299851,10489.6244605083,73013198.3676056,-79631723.77109458,753.7547381862397,0,0,-38.86008266117846,-270486.225184146,2.5602895955476797,56.446309010105324,33.28376474211983,5246521.877585667,-0,0,0,0,16617.914217000998,115669256.96431963,753.7547381862397,9798.811596421116,0,0,33706680.65004884
ST,8589,0,0,-10569.440779165754,9628.874061878661,49711486.256573744,-54567398.7069112,745.5896228749589,0,0,-57.83519612273922,-298588.759051736,4.079811124071219,90.26811911363144,53.03754461292585,3849294.118128802,-0,0,0,0,16496.59036676264,85167800.51619518,745.5896228749589,9692.665097374465,0,0,35210275.130271874
ST,8590,0,0,-9744.060140440695,8811.181329565077,63562224.5271577,-70291838.8905056,739.4953999594773,0,0,-18.53323978564824,-133695.3473557867,1.40652308896905,30.617897404675116,11.2521847117524,5334582.377882434,-0,0,0,0,16097.705373457036,116125854.75757255,739.4953999594773,5915.963199675818,0,0,34276026.06611063
ST,8591,0,0,-8669.634438719928,7771.505111590762,54805570.243795864,-61139284.14080894,711.949396039259,0,0,-22.712054873336513,-160168.0885321841,1.865111368210113,39.358319598279365,27.976670523151697,5020751.073876709,-0,0,0,0,15023.838439205963,105949879.86089116,711.949396039259,10679.240940588885,0,0,31660055.594115358
ST,8592,0,0,-8431.869401426931,7480.280410489621,48392538.06752814,-54548698.524293736,754.3270071593965,0,0,-14.399432522273166,-93154.94182647845,1.2881936759459098,26.632820817099745,15.458324111350917,4880004.011365172,-0,0,0,0,15595.36923236602,100891872.74264641,754.3270071593965,9051.924085912759,0,0,32795052.715808436
ST,8593,0,0,-7497.6764057689115,6568.1932900105285,48558325.03887524,-55429947.30397909,736.803623825659,0,0,-13.98388543357603,-103382.16678591217,1.3742094090235704,28.00100968287768,9.619465863164992,5447152.401857857,-0,0,0,0,15013.174316555544,110991648.10471483,736.803623825659,5157.625366779613,0,0,27962530.896333627
ST,8594,0,0,-6731.235803595239,5805.896196249121,43875970.86367572,-50868891.900940046,733.519054195777,0,0,-13.172779608483703,-99548.54078666565,1.435469670277117,28.782350289689077,8.6128180216627,5543306.246266882,-0,0,0,0,14707.661749445766,111147860.13714515,733.519054195777,4401.114325174662,0,0,31576487.328771014
ST,8595,0,0,-6027.084428401458,5097.291749998192,34753257.38420716,-41092569.68009674,737.0490149195723,0,0,-12.72546189950531,-86762.00508369697,1.5561901063188812,31.16590137072295,18.674281275826576,5025188.938868434,-0,0,0,0,14760.919511761063,100639724.02991837,737.0490149195723,8844.588179034869,0,0,35655195.81726648
ST,8596,0,0,-5416.552844158321,4464.613859546544,33588522.32356289,-40750222.04523826,754.6044480330289,0,0,-6.957452073956456,-52342.832247745726,0.9692740813276384,19.1698727546656,17.44693346389749,5677097.537566566,-0,0,0,0,14924.231987183492,112279116.41040727,754.6044480330289,13582.880064594521,0,0,35626231.22603462
ST,8597,0,0,-4693.446237301172,3734.7569617669137,23748770.44326284,-29844934.60177603,759.9554207717912,0,0,-11.888373341903758,-75596.41827593127,1.9249466827884054,37.27661736770636,23.099360193460868,4832444.793538581,-0,0,0,0,14716.546536025946,93580355.82490131,759.9554207717912,9119.465049261495,0,0,32510720.56963097
ST,8598,0,0,-3908.951226345041,2956.3688262047413,20080591.95259283,-26550832.847060356,755.1144851547425,0,0,-6.791646361537027,-46131.00979265024,1.311981206386233,24.800779625987563,11.807830857476098,5128976.371108064,-0,0,0,0,14274.158690349925,96954599.7058295,755.1144851547425,6796.0303663926825,0,0,36333125.51737416
ST,8599,0,0,-3162.616709840006,2207.538932004062,10096891.16793624,-14465247.367647495,757.0925773844917,0,0,-11.165464842665596,-51068.85397190603,2.672878610022037,49.627007257785436,26.728786100220375,3462807.041397851,-0,0,0,0,14056.844441718165,64293510.94786336,757.0925773844917,7570.925773844918,0,0,32902679.50216512
ST,8600,0,0,-2322.7129622843936,1400.7127534164856,4622571.61545767,-7665316.806834946,730.8719045505306,0,0,-6.70770359502144,-22136.47314027843,2.110666354930128,38.71091131312898,27.438662614091662,2411991.832208449,-0,0,0,0,13404.637550708421,44237404.78286238,730.8719045505306,9501.334759156898,0,0,26118288.441667475
GT,8601,0,0,-1601.227923185959,1311.9071723861903,226274.8337438981,-276176.23390684044,82.43146305075796,0,0,-1601.227923185959,-276176.23390684044,82.43146305075796,1468.8463997918693,3297.258522030318,14217.595565965728,-0,0,0,0,1468.8463997918693,253343.36293299095,0,3297.258522030318,0,0,153928.43128063725
GT,8602,0,0,-1544.2700356039193,1250.107663717279,139136.98297173314,-171877.25496271622,83.81090752069312,0,0,-1544.2700356039193,-171877.25496271622,83.81090752069312,1452.0686954517328,2346.7054105794073,9328.154007053145,-0,0,0,0,1452.0686954517328,161615.24580377786,0,2346.7054105794073,0,0,178466.76007159526
GT,8603,0,0,-1466.8234823478606,1171.390820943499,32174.201215248104,-40288.75164848791,84.17283048389001,0,0,-1466.8234823478606,-40288.75164848791,84.17283048389001,1404.4159497006224,673.3826438711201,2311.9470772908458,-0,0,0,0,1404.4159497006224,38574.6247517771,0,673.3826438711201,0,0,71655.86968133281
GT,8604,0,0,-1417.6156660372626,1114.6741176691062,24312.281033160616,-30919.772804790515,86.31221570460909,0,0,-1417.6156660372626,-30919.772804790515,86.31221570460909,1445.2532841977134,949.4343727506999,1882.5653269794182,-0,0,0,0,1445.2532841977134,31522.57996533457,0,949.4343727506999,0,0,126531.5363714856
GT,8605,0,0,-1295.2648892613504,1000.5370875551547,23290.27998253388,-30150.888255583657,83.97200625678315,0,0,-1295.2648892613504,-30150.888255583657,83.97200625678315,1383.376491269918,503.8320375406989,1954.6817011995633,-0,0,0,0,1383.376491269918,32201.930546783093,0,503.8320375406989,0,0,99854.72388636268
GT,8606,0,0,-1307.9273177213227,989.7018428439617,91503.43371449562,-120925.14678621251,90.66681667889566,0,0,-1307.9273177213227,-120925.14678621251,90.66681667889566,1447.96315401239,1904.0031502568088,8382.650906501009,-0,0,0,0,1447.96315401239,133872.23782818997,0,1904.0031502568088,0,0,116145.2672685379
GT,8607,0,0,-1127.1632719531246,832.5067203256823,108216.62356766843,-146518.7013175512,83.951706128922,0,0,-1127.1632719531246,-146518.7013175512,83.951706128922,1313.5387676158268,2686.454596125504,10912.789000025095,-0,0,0,0,1313.5387676158268,170745.44491486176,0,2686.454596125504,0,0,90898.86474410839
GT,8608,0,0,-1056.00330231331,757.6844113103026,6633.94795680576,-9245.895580254315,84.99515701200492,0,0,-1056.00330231331,-9245.895580254315,84.99515701200492,1310.666859886999,254.98547103601476,744.1798191717764,-0,0,0,0,1310.666859886999,11475.61650656617,0,254.98547103601476,0,0,132180.6999979042
